No,KASUS PERLINDUNGAN ANAK,Tahun,kode_kabupaten_kota,total_kekerasan_anak,total_kdrt
822,Perlindungan Saksi oleh Kepolisian,2017,3276,0.0482161863920004,
822,Perlindungan Saksi oleh Kepolisian,2017,3277,0.0121477202308283,
822,Perlindungan Saksi oleh Kepolisian,2017,3278,0.0132563631160585,
822,Perlindungan Saksi oleh Kepolisian,2017,3279,0.0034010734380693,
823,Perlindungan Saksi di Pengadilan,2017,3201,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3202,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3203,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3204,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3205,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3206,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3207,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3208,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3209,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3210,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3211,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3212,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3213,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3214,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3215,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3216,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3217,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3218,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3271,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3272,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3273,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3274,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3275,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3276,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3277,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3278,0.0,
823,Perlindungan Saksi di Pengadilan,2017,3279,0.0,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3201,1.4403432778359946,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3202,0.569012762260437,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3203,0.5318727109149333,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3204,0.903465718538526,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3205,0.6502226550195684,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3206,0.3718987336560089,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3207,0.2226591370908464,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3208,0.2246406947083662,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3209,0.4637184520586573,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3210,0.2423501582157942,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3211,0.2267241610033576,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3212,0.3444286834839993,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3213,0.3091456347057716,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3214,0.2245501092172789,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3215,0.5215459649310614,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3216,0.9084252741755168,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3217,0.395552870015996,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3218,0.0747443533328249,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3271,0.2401081673114014,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3272,0.0731591072388098,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3273,0.5117061159617803,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3274,0.0667728301172042,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3275,0.6357176532593272,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3276,0.5303780503120044,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3277,0.1336249225391113,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3278,0.1458199942766435,
901,Anak Sebagai Korban Perdagangan (Trafficking),2017,3279,0.0374118078187623,
902,Anak Sebagai Korban Prostitusi Anak,2017,3201,2.4878656617167176,
902,Anak Sebagai Korban Prostitusi Anak,2017,3202,0.982840225722573,
902,Anak Sebagai Korban Prostitusi Anak,2017,3203,0.9186892279439756,
902,Anak Sebagai Korban Prostitusi Anak,2017,3204,1.560531695657454,
902,Anak Sebagai Korban Prostitusi Anak,2017,3205,1.1231118586701636,
902,Anak Sebagai Korban Prostitusi Anak,2017,3206,0.6423705399512881,
902,Anak Sebagai Korban Prostitusi Anak,2017,3207,0.3845930549750985,
902,Anak Sebagai Korban Prostitusi Anak,2017,3208,0.3880157454053597,
902,Anak Sebagai Korban Prostitusi Anak,2017,3209,0.8009682353740446,
902,Anak Sebagai Korban Prostitusi Anak,2017,3210,0.4186048187363718,
902,Anak Sebagai Korban Prostitusi Anak,2017,3211,0.3916144599148904,
902,Anak Sebagai Korban Prostitusi Anak,2017,3212,0.5949222714723625,
902,Anak Sebagai Korban Prostitusi Anak,2017,3213,0.5339788235826964,
902,Anak Sebagai Korban Prostitusi Anak,2017,3214,0.3878592795571181,
902,Anak Sebagai Korban Prostitusi Anak,2017,3215,0.9008521212445606,
902,Anak Sebagai Korban Prostitusi Anak,2017,3216,1.56909820084862,
902,Anak Sebagai Korban Prostitusi Anak,2017,3217,0.683227684573084,
902,Anak Sebagai Korban Prostitusi Anak,2017,3218,0.129103883029425,
902,Anak Sebagai Korban Prostitusi Anak,2017,3271,0.4147322889924206,
902,Anak Sebagai Korban Prostitusi Anak,2017,3272,0.1263657306852171,
902,Anak Sebagai Korban Prostitusi Anak,2017,3273,0.8838560184794387,
902,Anak Sebagai Korban Prostitusi Anak,2017,3274,0.1153348883842618,
902,Anak Sebagai Korban Prostitusi Anak,2017,3275,1.098057764720656,
902,Anak Sebagai Korban Prostitusi Anak,2017,3276,0.9161075414480075,
902,Anak Sebagai Korban Prostitusi Anak,2017,3277,0.2308066843857377,
902,Anak Sebagai Korban Prostitusi Anak,2017,3278,0.2518708992051115,
902,Anak Sebagai Korban Prostitusi Anak,2017,3279,0.0646203953233167,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3201,2.0950447677614465,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3202,0.827654926924272,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3203,0.7736330340580848,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3204,1.314131954237856,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3205,0.9457784073011904,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3206,0.5409436125905585,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3207,0.323867835768504,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3208,0.3267501013939872,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3209,0.6744995666307744,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3210,0.3525093210411552,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3211,0.3297805978230656,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3212,0.5009871759767264,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3213,0.4496663777538496,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3214,0.3266183406796784,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3215,0.7586123126269984,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3216,1.3213458533462064,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3217,0.575349629114176,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3218,0.1087190593932,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3271,0.3492482433620384,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3272,0.1064132468928144,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3273,0.7442998050353168,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3274,0.0971241165341152,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3275,0.9246802229226576,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3276,0.7714589822720064,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3277,0.1943635236932528,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3278,0.212101809856936,
903,Anak Sebagai Korban Eksploitasi Seks Komersial Anak (ESKA),2017,3279,0.0544171750091088,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3201,2.3569253637316274,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3202,0.931111792789806,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3203,0.8703371633153454,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3204,1.478398448517588,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3205,1.0640007082138392,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3206,0.6085615641643782,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3207,0.364351315239567,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3208,0.3675938640682356,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3209,0.7588120124596212,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3210,0.3965729861712995,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3211,0.3710031725509488,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3212,0.5636105729738172,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3213,0.5058746749730808,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3214,0.3674456332646382,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3215,0.8534388517053731,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3216,1.4865140850144822,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3217,0.647268332753448,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3218,0.12230894181735,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3271,0.3929042737822932,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3272,0.1197149027544162,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3273,0.8373372806647313,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3274,0.1092646311008796,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3275,1.0402652507879897,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3276,0.8678913550560072,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3277,0.2186589641549094,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3278,0.238614536089053,
904,Anak Sebagai Korban Eksploitasi Pekerja Anak,2017,3279,0.0612193218852474,
905,Anak Korban Adopsi Ilegal,2017,3201,0.0,
905,Anak Korban Adopsi Ilegal,2017,3202,0.0,
905,Anak Korban Adopsi Ilegal,2017,3203,0.0,
905,Anak Korban Adopsi Ilegal,2017,3204,0.0,
905,Anak Korban Adopsi Ilegal,2017,3205,0.0,
905,Anak Korban Adopsi Ilegal,2017,3206,0.0,
905,Anak Korban Adopsi Ilegal,2017,3207,0.0,
905,Anak Korban Adopsi Ilegal,2017,3208,0.0,
905,Anak Korban Adopsi Ilegal,2017,3209,0.0,
905,Anak Korban Adopsi Ilegal,2017,3210,0.0,
905,Anak Korban Adopsi Ilegal,2017,3211,0.0,
905,Anak Korban Adopsi Ilegal,2017,3212,0.0,
905,Anak Korban Adopsi Ilegal,2017,3213,0.0,
905,Anak Korban Adopsi Ilegal,2017,3214,0.0,
905,Anak Korban Adopsi Ilegal,2017,3215,0.0,
905,Anak Korban Adopsi Ilegal,2017,3216,0.0,
905,Anak Korban Adopsi Ilegal,2017,3217,0.0,
905,Anak Korban Adopsi Ilegal,2017,3218,0.0,
905,Anak Korban Adopsi Ilegal,2017,3271,0.0,
905,Anak Korban Adopsi Ilegal,2017,3272,0.0,
905,Anak Korban Adopsi Ilegal,2017,3273,0.0,
905,Anak Korban Adopsi Ilegal,2017,3274,0.0,
905,Anak Korban Adopsi Ilegal,2017,3275,0.0,
905,Anak Korban Adopsi Ilegal,2017,3276,0.0,
905,Anak Korban Adopsi Ilegal,2017,3277,0.0,
905,Anak Korban Adopsi Ilegal,2017,3278,0.0,
905,Anak Korban Adopsi Ilegal,2017,3279,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3201,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3202,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3203,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3204,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3205,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3206,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3207,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3208,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3209,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3210,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3211,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3212,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3213,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3214,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3215,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3216,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3217,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3218,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3271,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3272,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3273,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3274,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3275,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3276,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3277,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3278,0.0,
906,Anak Sebagai Pelaku Rekrutmen Seks Komersial Anak/Mucikari,2017,3279,0.0,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3201,1.309402979850904,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3202,0.51728432932767,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3203,0.483520646286303,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3204,0.8213324713986601,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3205,0.591111504563244,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3206,0.338089757869099,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3207,0.202417397355315,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3208,0.2042188133712419,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3209,0.4215622291442339,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3210,0.2203183256507219,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3211,0.206112873639416,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3212,0.313116984985454,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3213,0.281041486096156,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3214,0.2041364629247989,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3215,0.4741326953918739,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3216,0.825841158341379,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3217,0.35959351819636,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3218,0.06794941212075,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3271,0.218280152101274,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3272,0.066508279308009,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3273,0.465187378147073,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3274,0.060702572833822,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3275,0.577925139326661,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3276,0.482161863920004,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3277,0.121477202308283,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3278,0.132563631160585,
**,"Perlindungan Lainnya,… (Anak Sebagai Korban Kelalaian Orangtua/Lingkungan)",2017,3279,0.034010734380693,
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3201,3.588695093095868,1.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3202,1.4374327345601663,10.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3203,1.3191960143753692,1.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3204,2.2358816549529905,7.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3205,1.7146009510693756,0.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3206,0.9171630810154232,14.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3207,0.655778483685276,3.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3208,0.5480454531320972,1.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3209,1.409179494535011,15.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3210,0.5903410589749261,1.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3211,0.551331366733434,6.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3212,0.8409130346254624,2.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3213,1.0067814596638036,10.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3214,0.5522019934141285,0.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3215,1.279484203842992,10.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3216,2.299268894253962,2.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3217,0.9720968160941548,14.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3218,0.1819328915337556,2.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3271,0.5929529390170121,1.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3272,0.1792086725651264,8.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3273,1.2475799487052412,27.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3274,0.1638463243605944,0.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3275,1.588219658710328,1.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3276,1.3354289892605984,3.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3277,0.3289564616447816,5.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3278,0.3725439651428348,4.0
101,Anak Terlantar (Anak Penyandang Masalah Kesejahteraan Sosial),2018,3279,0.090938361035242,2.0
101,Balita Terlantar (Korban),2018,3201,0.7690060913776859,1.0
101,Balita Terlantar (Korban),2018,3202,0.3080213002628927,10.0
101,Balita Terlantar (Korban),2018,3203,0.2826848602232934,1.0
101,Balita Terlantar (Korban),2018,3204,0.4791174974899266,7.0
101,Balita Terlantar (Korban),2018,3205,0.3674144895148662,0.0
101,Balita Terlantar (Korban),2018,3206,0.1965349459318763,14.0
101,Balita Terlantar (Korban),2018,3207,0.140523960789702,3.0
101,Balita Terlantar (Korban),2018,3208,0.1174383113854494,1.0
101,Balita Terlantar (Korban),2018,3209,0.3019670345432166,15.0
101,Balita Terlantar (Korban),2018,3210,0.126501655494627,1.0
101,Balita Terlantar (Korban),2018,3211,0.118142435728593,6.0
101,Balita Terlantar (Korban),2018,3212,0.1801956502768848,2.0
101,Balita Terlantar (Korban),2018,3213,0.2157388842136722,10.0
101,Balita Terlantar (Korban),2018,3214,0.1183289985887418,0.0
101,Balita Terlantar (Korban),2018,3215,0.274175186537784,10.0
101,Balita Terlantar (Korban),2018,3216,0.4927004773401348,2.0
101,Balita Terlantar (Korban),2018,3217,0.2083064605916046,14.0
101,Balita Terlantar (Korban),2018,3218,0.0389856196143762,2.0
101,Balita Terlantar (Korban),2018,3271,0.127061344075074,1.0
101,Balita Terlantar (Korban),2018,3272,0.0384018584068128,8.0
101,Balita Terlantar (Korban),2018,3273,0.2673385604368374,27.0
101,Balita Terlantar (Korban),2018,3274,0.0351099266486988,0.0
101,Balita Terlantar (Korban),2018,3275,0.3403327840093559,1.0
101,Balita Terlantar (Korban),2018,3276,0.2861633548415568,3.0
101,Balita Terlantar (Korban),2018,3277,0.0704906703524532,5.0
101,Balita Terlantar (Korban),2018,3278,0.0798308496734646,4.0
101,Balita Terlantar (Korban),2018,3279,0.019486791650409,2.0
101,Anak Terlantar (Korban),2018,3201,0.640838409481405,1.0
101,Anak Terlantar (Korban),2018,3202,0.256684416885744,10.0
101,Anak Terlantar (Korban),2018,3203,0.2355707168527445,1.0
101,Anak Terlantar (Korban),2018,3204,0.3992645812416054,7.0
101,Anak Terlantar (Korban),2018,3205,0.3061787412623885,0.0
101,Anak Terlantar (Korban),2018,3206,0.163779121609897,14.0
101,Anak Terlantar (Korban),2018,3207,0.117103300658085,3.0
101,Anak Terlantar (Korban),2018,3208,0.0978652594878745,1.0
101,Anak Terlantar (Korban),2018,3209,0.2516391954526805,15.0
101,Anak Terlantar (Korban),2018,3210,0.1054180462455225,1.0
101,Anak Terlantar (Korban),2018,3211,0.0984520297738275,6.0
101,Anak Terlantar (Korban),2018,3212,0.150163041897404,2.0
101,Anak Terlantar (Korban),2018,3213,0.1797824035113935,10.0
101,Anak Terlantar (Korban),2018,3214,0.0986074988239515,0.0
101,Anak Terlantar (Korban),2018,3215,0.22847932211482,10.0
101,Anak Terlantar (Korban),2018,3216,0.410583731116779,2.0
101,Anak Terlantar (Korban),2018,3217,0.1735887171596705,14.0
101,Anak Terlantar (Korban),2018,3218,0.0324880163453135,2.0
101,Anak Terlantar (Korban),2018,3271,0.105884453395895,1.0
101,Anak Terlantar (Korban),2018,3272,0.032001548672344,8.0
101,Anak Terlantar (Korban),2018,3273,0.2227821336973645,27.0
101,Anak Terlantar (Korban),2018,3274,0.0292582722072489,0.0
101,Anak Terlantar (Korban),2018,3275,0.28361065334113,1.0
101,Anak Terlantar (Korban),2018,3276,0.2384694623679639,3.0
101,Anak Terlantar (Korban),2018,3277,0.058742225293711,5.0
101,Anak Terlantar (Korban),2018,3278,0.0665257080612205,4.0
101,Anak Terlantar (Korban),2018,3279,0.0162389930420075,2.0
101,Anak Mengemis (Korban),2018,3201,0.3845030456888429,1.0
101,Anak Mengemis (Korban),2018,3202,0.1540106501314463,10.0
101,Anak Mengemis (Korban),2018,3203,0.1413424301116467,1.0
101,Anak Mengemis (Korban),2018,3204,0.2395587487449633,7.0
101,Anak Mengemis (Korban),2018,3205,0.1837072447574331,0.0
101,Anak Mengemis (Korban),2018,3206,0.0982674729659381,14.0
101,Anak Mengemis (Korban),2018,3207,0.070261980394851,3.0
101,Anak Mengemis (Korban),2018,3208,0.0587191556927247,1.0
101,Anak Mengemis (Korban),2018,3209,0.1509835172716083,15.0
101,Anak Mengemis (Korban),2018,3210,0.0632508277473135,1.0
101,Anak Mengemis (Korban),2018,3211,0.0590712178642965,6.0
101,Anak Mengemis (Korban),2018,3212,0.0900978251384424,2.0
101,Anak Mengemis (Korban),2018,3213,0.1078694421068361,10.0
101,Anak Mengemis (Korban),2018,3214,0.0591644992943709,0.0
101,Anak Mengemis (Korban),2018,3215,0.137087593268892,10.0
101,Anak Mengemis (Korban),2018,3216,0.2463502386700674,2.0
101,Anak Mengemis (Korban),2018,3217,0.1041532302958023,14.0
101,Anak Mengemis (Korban),2018,3218,0.0194928098071881,2.0
101,Anak Mengemis (Korban),2018,3271,0.063530672037537,1.0
101,Anak Mengemis (Korban),2018,3272,0.0192009292034064,8.0
101,Anak Mengemis (Korban),2018,3273,0.1336692802184187,27.0
101,Anak Mengemis (Korban),2018,3274,0.0175549633243494,0.0
101,Anak Mengemis (Korban),2018,3275,0.1701663920046779,1.0
101,Anak Mengemis (Korban),2018,3276,0.1430816774207784,3.0
101,Anak Mengemis (Korban),2018,3277,0.0352453351762266,5.0
101,Anak Mengemis (Korban),2018,3278,0.0399154248367323,4.0
101,Anak Mengemis (Korban),2018,3279,0.0097433958252045,2.0
101,Anak Jalanan (Korban),2018,3201,0.3845030456888429,1.0
101,Anak Jalanan (Korban),2018,3202,0.1540106501314463,10.0
